tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0453467,movie,Deja Vu,Deja Vu,0,2006,\N,126,"Action,Crime,Sci-Fi",7.1,307332.0
tt1464335,movie,Uncharted,Uncharted,0,2022,\N,116,"Action,Adventure",6.5,82912.0
tt6133466,movie,The First Purge,The First Purge,0,2018,\N,97,"Action,Horror,Sci-Fi",5.2,62668.0
tt10280276,movie,Coolie No. 1,Coolie No. 1,0,2020,\N,134,"Action,Comedy,Romance",4.2,73217.0
tt0365737,movie,Syriana,Syriana,0,2005,\N,128,"Drama,Thriller",6.9,129681.0
tt5606664,movie,Doctor Sleep,Doctor Sleep,0,2019,\N,152,"Drama,Fantasy,Horror",7.3,182067.0
tt0413267,movie,Shrek the Third,Shrek the Third,0,2007,\N,93,"Adventure,Animation,Comedy",6.1,300229.0
tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,"Action,Adventure,Family",6.4,180824.0
tt0110622,movie,Naked Gun 33 1/3: The Final Insult,Naked Gun 33 1/3: The Final Insult,0,1994,\N,83,"Comedy,Crime",6.5,103094.0
tt0821640,movie,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,0,2009,\N,115,"Comedy,Fantasy,Romance",5.8,89240.0
tt0443453,movie,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,\N,84,Comedy,7.3,400126.0
tt0420332,movie,Veer-Zaara,Veer-Zaara,0,2004,\N,192,"Drama,Family,Musical",7.8,52233.0
tt0142342,movie,Big Daddy,Big Daddy,0,1999,\N,93,"Comedy,Drama",6.4,213005.0
tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,"Drama,Romance",6.8,189525.0
tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,\N,92,Comedy,5.7,121256.0
tt0108330,movie,This Boy's Life,This Boy's Life,0,1993,\N,115,"Biography,Drama",7.3,52231.0
tt0046438,movie,Tokyo Story,Tôkyô monogatari,0,1953,\N,136,Drama,8.2,60191.0
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,1985,\N,87,Horror,5.4,68196.0
tt1790809,movie,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,0,2017,\N,129,"Action,Adventure,Fantasy",6.5,295131.0
tt1663662,movie,Pacific Rim,Pacific Rim,0,2013,\N,131,"Action,Adventure,Sci-Fi",6.9,492082.0
tt1650062,movie,Super 8,Super 8,0,2011,\N,112,"Action,Mystery,Sci-Fi",7.0,350801.0
tt0095250,movie,The Big Blue,Le grand bleu,0,1988,\N,168,"Adventure,Drama,Sport",7.5,51117.0
tt0300471,movie,Shanghai Knights,Shanghai Knights,0,2003,\N,114,"Action,Adventure,Comedy",6.2,105267.0
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,\N,116,"Drama,Horror,Musical",7.3,361465.0
tt0094889,movie,Cocktail,Cocktail,0,1988,\N,104,"Comedy,Drama,Romance",5.9,84086.0
tt0276919,movie,Dogville,Dogville,0,2003,\N,178,"Crime,Drama",8.0,146742.0
tt0970452,movie,Solomon Kane,Solomon Kane,0,2009,\N,104,"Action,Adventure,Fantasy",6.1,73132.0
tt0489049,movie,Fanboys,Fanboys,0,2009,\N,120,"Adventure,Comedy,Crime",6.5,58648.0
tt3201640,movie,Extinction,Extinction,0,2018,\N,95,"Action,Drama,Sci-Fi",5.8,52191.0
tt1351685,movie,Jack the Giant Slayer,Jack the Giant Slayer,0,2013,\N,114,"Action,Adventure,Fantasy",6.3,137336.0
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,"Drama,Romance,Thriller",4.1,314481.0
tt0412019,movie,Broken Flowers,Broken Flowers,0,2005,\N,106,"Comedy,Drama,Mystery",7.2,102260.0
tt0107048,movie,Groundhog Day,Groundhog Day,0,1993,\N,101,"Comedy,Drama,Fantasy",8.1,613387.0
tt0408345,movie,Firewall,Firewall,0,2006,\N,105,"Action,Crime,Thriller",5.8,57730.0
tt0120863,movie,The Thin Red Line,The Thin Red Line,0,1998,\N,170,"Drama,History,War",7.6,185144.0
tt0098554,movie,Uncle Buck,Uncle Buck,0,1989,\N,100,Comedy,7.0,93985.0
tt0353969,movie,Memories of Murder,Salinui chueok,0,2003,\N,131,"Crime,Drama,Mystery",8.1,172228.0
tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,\N,91,"Adventure,Comedy,Drama",7.2,196056.0
tt0430105,movie,Four Brothers,Four Brothers,0,2005,\N,109,"Action,Crime,Drama",6.8,144521.0
tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,0,2008,\N,96,"Action,Adventure,Drama",6.5,94583.0
tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014,\N,99,"Adventure,Comedy,Crime",8.1,779206.0
tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,"Action,Crime,Drama",7.7,355934.0
tt0104231,movie,Far and Away,Far and Away,0,1992,\N,140,"Adventure,Drama,Romance",6.6,62752.0
tt2436386,movie,Project Almanac,Project Almanac,0,2015,\N,106,"Drama,Mystery,Sci-Fi",6.3,79730.0
tt0312004,movie,Wallace & Gromit: The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,0,2005,\N,85,"Adventure,Animation,Comedy",7.5,133438.0
tt0122718,movie,Small Soldiers,Small Soldiers,0,1998,\N,108,"Action,Adventure,Comedy",6.2,98230.0
tt0322802,movie,Jackass: The Movie,Jackass: The Movie,0,2002,\N,85,"Action,Comedy,Documentary",6.6,92231.0
tt0116282,movie,Fargo,Fargo,0,1996,\N,98,"Crime,Thriller",8.1,662907.0
tt1645170,movie,The Dictator,The Dictator,0,2012,\N,83,Comedy,6.4,299039.0
tt0117631,movie,Shine,Shine,0,1996,\N,105,"Biography,Drama,Music",7.7,53892.0
tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,"Crime,Horror",6.2,140612.0
tt5246700,movie,How It Ends,How It Ends,0,2018,\N,113,"Action,Drama,Mystery",5.0,51495.0
tt6394270,movie,Bombshell,Bombshell,0,2019,\N,109,"Biography,Drama",6.8,111077.0
tt0889573,movie,The Switch,The Switch,0,2010,\N,101,"Comedy,Drama,Romance",6.1,104112.0
tt1185616,movie,Waltz with Bashir,Vals Im Bashir,0,2008,\N,90,"Animation,Biography,Documentary",8.0,57538.0
tt0057546,movie,The Sword in the Stone,The Sword in the Stone,0,1963,\N,79,"Adventure,Animation,Comedy",7.1,96334.0
tt1602613,movie,Only God Forgives,Only God Forgives,0,2013,\N,90,"Action,Crime,Drama",5.7,111756.0
tt0082340,movie,Escape from New York,Escape from New York,0,1981,\N,99,"Action,Adventure,Sci-Fi",7.1,138929.0
tt1618434,movie,Murder Mystery,Murder Mystery,0,2019,\N,97,"Action,Comedy,Crime",6.0,121791.0
tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,2008,\N,112,"Action,Fantasy,Horror",5.2,158734.0
tt1272878,movie,2 Guns,2 Guns,0,2013,\N,109,"Action,Comedy,Crime",6.7,209022.0
tt1675192,movie,Take Shelter,Take Shelter,0,2011,\N,121,"Drama,Sci-Fi,Thriller",7.3,99592.0
tt0064665,movie,Midnight Cowboy,Midnight Cowboy,0,1969,\N,113,Drama,7.8,109417.0
tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",6.9,116147.0
tt0115759,movie,Broken Arrow,Broken Arrow,0,1996,\N,108,"Action,Adventure,Thriller",6.1,97568.0
tt0421239,movie,Red Eye,Red Eye,0,2005,\N,85,Thriller,6.5,119322.0
tt4116284,movie,The Lego Batman Movie,The Lego Batman Movie,0,2017,\N,104,"Action,Adventure,Animation",7.3,145820.0
tt1598778,movie,Contagion,Contagion,0,2011,\N,106,"Drama,Thriller",6.8,299983.0
tt0117438,movie,Ransom,Ransom,0,1996,\N,121,"Action,Crime,Thriller",6.7,126431.0
tt3521164,movie,Moana,Moana,0,2016,\N,107,"Adventure,Animation,Comedy",7.6,319600.0
tt0204946,movie,Bring It On,Bring It On,0,2000,\N,98,"Comedy,Romance,Sport",6.1,94958.0
tt1197624,movie,Law Abiding Citizen,Law Abiding Citizen,0,2009,\N,109,"Action,Crime,Drama",7.4,291550.0
tt1293847,movie,xXx: Return of Xander Cage,xXx: Return of Xander Cage,0,2017,\N,107,"Action,Adventure,Comedy",5.2,91068.0
tt0113118,movie,Friday,Friday,0,1995,\N,91,"Comedy,Drama",7.2,110675.0
tt0209958,movie,The Cell,The Cell,0,2000,\N,107,"Crime,Horror,Sci-Fi",6.4,101797.0
tt0988047,movie,Traitor,Traitor,0,2008,\N,114,"Action,Crime,Drama",6.9,57529.0
tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014,\N,118,"Crime,Drama,Fantasy",6.2,76071.0
tt0087928,movie,Police Academy,Police Academy,0,1984,\N,96,Comedy,6.7,123627.0
tt0120363,movie,Toy Story 2,Toy Story 2,0,1999,\N,92,"Adventure,Animation,Comedy",7.9,565087.0
tt0033870,movie,The Maltese Falcon,The Maltese Falcon,0,1941,\N,100,"Crime,Film-Noir,Mystery",8.0,156554.0
tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi",6.3,107808.0
tt0420223,movie,Stranger Than Fiction,Stranger Than Fiction,0,2006,\N,113,"Comedy,Drama,Fantasy",7.6,226830.0
tt6742252,movie,The Guilty,Den skyldige,0,2018,\N,85,"Crime,Drama,Thriller",7.5,57211.0
tt0799934,movie,Be Kind Rewind,Be Kind Rewind,0,2008,\N,102,Comedy,6.4,90988.0
tt1486185,movie,Red Riding Hood,Red Riding Hood,0,2011,\N,100,"Fantasy,Horror,Mystery",5.4,111581.0
tt0112462,movie,Batman Forever,Batman Forever,0,1995,\N,121,"Action,Adventure",5.4,249615.0
tt0910936,movie,Pineapple Express,Pineapple Express,0,2008,\N,111,"Action,Comedy,Crime",6.9,333732.0
tt0120907,movie,eXistenZ,eXistenZ,0,1999,\N,97,"Horror,Mystery,Sci-Fi",6.8,99080.0
tt1414382,movie,You Again,You Again,0,2010,\N,105,"Comedy,Romance",5.7,51739.0
tt0056687,movie,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,0,1962,\N,134,"Drama,Horror,Thriller",8.0,54900.0
tt1542344,movie,127 Hours,127 Hours,0,2010,\N,94,"Biography,Drama",7.6,370626.0
tt0245562,movie,Windtalkers,Windtalkers,0,2002,\N,134,"Action,Drama,War",6.1,68705.0
tt0084434,movie,An Officer and a Gentleman,An Officer and a Gentleman,0,1982,\N,124,"Drama,Romance",7.0,55618.0
tt5022702,movie,Hush,Hush,0,2016,\N,82,"Horror,Thriller",6.6,126108.0
tt0083987,movie,Gandhi,Gandhi,0,1982,\N,191,"Biography,Drama",8.1,227669.0
tt1155592,movie,Man on Wire,Man on Wire,0,2008,\N,94,"Biography,Crime,Documentary",7.7,55468.0
tt7979580,movie,The Mitchells vs the Machines,The Mitchells vs the Machines,0,2021,\N,113,"Adventure,Animation,Comedy",7.6,100136.0
tt3224458,movie,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,0,2019,\N,109,"Biography,Drama",7.3,76625.0
tt0120780,movie,Out of Sight,Out of Sight,0,1998,\N,123,"Comedy,Crime,Drama",7.0,91514.0
tt0097742,movie,Licence to Kill,Licence to Kill,0,1989,\N,133,"Action,Adventure,Thriller",6.6,102843.0
tt2381941,movie,Focus,Focus,0,2015,\N,105,"Comedy,Crime,Drama",6.6,241403.0
tt0983213,movie,5 Centimeters per Second,Byôsoku 5 senchimêtoru,0,2007,\N,63,"Animation,Drama,Family",7.5,56638.0
tt0106965,movie,Free Willy,Free Willy,0,1993,\N,112,"Adventure,Drama,Family",6.0,75203.0
tt1489887,movie,Booksmart,Booksmart,0,2019,\N,102,Comedy,7.1,113360.0
tt0052311,movie,Touch of Evil,Touch of Evil,0,1958,\N,95,"Crime,Drama,Film-Noir",8.0,103370.0
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance",6.0,134343.0
tt1067106,movie,A Christmas Carol,A Christmas Carol,0,2009,\N,96,"Adventure,Animation,Comedy",6.8,113078.0
tt1092026,movie,Paul,Paul,0,2011,\N,104,"Adventure,Comedy,Sci-Fi",6.9,249253.0
tt1410063,movie,The Flowers of War,Jin ling shi san chai,0,2011,\N,146,"Drama,History,Romance",7.5,52340.0
tt4169250,movie,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,0,2016,\N,184,"Biography,Drama,Sport",7.9,53491.0
tt1800741,movie,Step Up Revolution,Step Up Revolution,0,2012,\N,99,"Drama,Music,Romance",6.4,55909.0
tt0811080,movie,Speed Racer,Speed Racer,0,2008,\N,135,"Action,Adventure,Comedy",6.0,73102.0
tt2798920,movie,Annihilation,Annihilation,0,2018,\N,115,"Adventure,Drama,Horror",6.8,312551.0
tt0048424,movie,The Night of the Hunter,The Night of the Hunter,0,1955,\N,92,"Crime,Drama,Film-Noir",8.0,87982.0
tt1408253,movie,Ride Along,Ride Along,0,2014,\N,99,"Action,Comedy,Crime",6.1,112253.0
tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,"Action,Adventure,Fantasy",6.0,261154.0
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,"Action,Comedy,Crime",6.9,375739.0
tt7097896,movie,Venom: Let There Be Carnage,Venom: Let There Be Carnage,0,2021,\N,97,"Action,Adventure,Sci-Fi",6.0,193657.0
tt1408101,movie,Star Trek Into Darkness,Star Trek Into Darkness,0,2013,\N,132,"Action,Adventure,Sci-Fi",7.7,478864.0
tt0448157,movie,Hancock,Hancock,0,2008,\N,92,"Action,Drama,Fantasy",6.4,472572.0
tt1981128,movie,Geostorm,Geostorm,0,2017,\N,109,"Action,Sci-Fi,Thriller",5.3,105432.0
tt0181984,movie,Boiler Room,Boiler Room,0,2000,\N,120,"Crime,Drama,Thriller",7.0,52622.0
tt1441326,movie,Martha Marcy May Marlene,Martha Marcy May Marlene,0,2011,\N,102,"Drama,Mystery,Thriller",6.8,52171.0
tt0396171,movie,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,0,2006,\N,147,"Crime,Drama,Fantasy",7.5,246146.0
tt1675434,movie,The Intouchables,Intouchables,0,2011,\N,112,"Biography,Comedy,Drama",8.5,829853.0
tt1634122,movie,Johnny English Reborn,Johnny English Reborn,0,2011,\N,101,"Action,Adventure,Comedy",6.3,128794.0
tt0066995,movie,Diamonds Are Forever,Diamonds Are Forever,0,1971,\N,120,"Action,Adventure,Thriller",6.6,104501.0
tt0465624,movie,My Super Ex-Girlfriend,My Super Ex-Girlfriend,0,2006,\N,96,"Comedy,Romance,Sci-Fi",5.2,64113.0
tt1601913,movie,The Grey,The Grey,0,2011,\N,117,"Action,Adventure,Drama",6.8,250452.0
tt1433108,movie,Faster,Faster,0,2010,\N,98,"Action,Crime,Drama",6.4,106477.0
tt2709692,movie,The Grinch,The Grinch,0,2018,\N,85,"Adventure,Animation,Comedy",6.3,67862.0
tt1013752,movie,Fast & Furious,Fast & Furious,0,2009,\N,107,"Action,Crime,Thriller",6.5,281989.0
tt0096969,movie,Born on the Fourth of July,Born on the Fourth of July,0,1989,\N,145,"Biography,Drama,War",7.2,104751.0
tt0430922,movie,Role Models,Role Models,0,2008,\N,99,Comedy,6.8,229110.0
tt4218572,movie,Widows,Widows,0,2018,\N,129,"Crime,Drama,Thriller",6.9,95776.0
tt1034389,movie,The Eagle,The Eagle,0,2011,\N,114,"Action,Adventure,Drama",6.2,69482.0
tt3882082,movie,The Boy,The Boy,0,2016,\N,97,"Horror,Mystery,Thriller",6.0,89227.0
tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,"Action,Crime,Drama",6.4,158496.0
tt0089530,movie,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,0,1985,\N,107,"Action,Adventure,Sci-Fi",6.2,134733.0
tt0244244,movie,Swordfish,Swordfish,0,2001,\N,99,"Action,Crime,Thriller",6.5,185391.0
tt1679335,movie,Trolls,Trolls,0,2016,\N,92,"Adventure,Animation,Comedy",6.4,79997.0
tt3322940,movie,Annabelle,Annabelle,0,2014,\N,99,"Horror,Mystery,Thriller",5.4,155300.0
tt2562232,movie,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),0,2014,\N,119,"Comedy,Drama",7.7,617109.0
tt6966692,movie,Green Book,Green Book,0,2018,\N,130,"Biography,Comedy,Drama",8.2,462165.0
tt0134847,movie,Pitch Black,Pitch Black,0,2000,\N,109,"Action,Horror,Sci-Fi",7.1,236384.0
tt0115734,movie,Bottle Rocket,Bottle Rocket,0,1996,\N,91,"Comedy,Crime,Drama",6.9,75746.0
tt0158983,movie,"South Park: Bigger, Longer & Uncut","South Park: Bigger, Longer & Uncut",0,1999,\N,81,"Animation,Comedy,Fantasy",7.7,202097.0
tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama",7.2,283177.0
tt1547234,movie,Premium Rush,Premium Rush,0,2012,\N,91,"Action,Crime,Thriller",6.5,113407.0
tt1323045,movie,Frozen,Frozen,0,2010,\N,93,"Adventure,Drama,Thriller",6.1,72627.0
tt0120655,movie,Dogma,Dogma,0,1999,\N,130,"Adventure,Comedy,Drama",7.3,215690.0
tt0286106,movie,Signs,Signs,0,2002,\N,106,"Drama,Mystery,Sci-Fi",6.8,356585.0
tt0218967,movie,The Family Man,The Family Man,0,2000,\N,125,"Comedy,Drama,Fantasy",6.8,109519.0
tt0119349,movie,The Ice Storm,The Ice Storm,0,1997,\N,112,Drama,7.4,55943.0
tt2245084,movie,Big Hero 6,Big Hero 6,0,2014,\N,102,"Action,Adventure,Animation",7.8,446985.0
tt0086006,movie,Never Say Never Again,Never Say Never Again,0,1983,\N,134,"Action,Adventure,Thriller",6.1,67067.0
tt0111301,movie,Street Fighter,Street Fighter,0,1994,\N,102,"Action,Adventure,Comedy",4.0,70817.0
tt0364725,movie,Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story,0,2004,\N,92,"Comedy,Sport",6.7,244228.0
tt11003218,movie,Pig,Pig,0,2021,\N,92,"Drama,Mystery,Thriller",6.9,63565.0
tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,"Action,Drama,History",7.7,388405.0
tt0119051,movie,The Edge,The Edge,0,1997,\N,117,"Action,Adventure,Drama",6.9,72907.0
tt1877830,movie,The Batman,The Batman,0,2022,\N,176,"Action,Crime,Drama",8.1,417547.0
tt1564585,movie,Skyline,Skyline,0,2010,\N,92,"Action,Sci-Fi,Thriller",4.5,89550.0
tt1931533,movie,Seven Psychopaths,Seven Psychopaths,0,2012,\N,110,"Comedy,Crime",7.1,253672.0
tt8721424,movie,"tick, tick... BOOM!","tick, tick...BOOM!",0,2021,\N,120,"Biography,Drama,Musical",7.5,95355.0
tt3960412,movie,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,0,2016,\N,87,"Comedy,Drama,Musical",6.7,60204.0
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,\N,179,"Drama,War",8.3,76127.0
tt0103855,movie,The Bodyguard,The Bodyguard,0,1992,\N,129,"Action,Drama,Music",6.3,131535.0
tt0450259,movie,Blood Diamond,Blood Diamond,0,2006,\N,143,"Adventure,Drama,Thriller",8.0,536145.0
tt0266489,movie,Duplex,Duplex,0,2003,\N,89,Comedy,5.9,57713.0
tt4555426,movie,Darkest Hour,Darkest Hour,0,2017,\N,125,"Biography,Drama,War",7.4,195763.0
tt3554046,movie,Space Jam: A New Legacy,Space Jam: A New Legacy,0,2021,\N,115,"Adventure,Animation,Comedy",4.4,67798.0
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,\N,103,"Comedy,Musical,Romance",8.3,236571.0
tt0980970,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,0,2010,\N,113,"Adventure,Family,Fantasy",6.3,151834.0
tt0116213,movie,Eraser,Eraser,0,1996,\N,115,"Action,Crime,Thriller",6.1,109699.0
tt1528854,movie,Daddy's Home,Daddy's Home,0,2015,\N,96,"Comedy,Family",6.1,118056.0
tt0376994,movie,X-Men: The Last Stand,X-Men: The Last Stand,0,2006,\N,104,"Action,Adventure,Sci-Fi",6.6,507677.0
tt0443274,movie,Vantage Point,Vantage Point,0,2008,\N,90,"Action,Crime,Drama",6.6,149558.0
tt0114069,movie,Outbreak,Outbreak,0,1995,\N,127,"Action,Drama,Thriller",6.6,128004.0
tt0369735,movie,Monster-in-Law,Monster-in-Law,0,2005,\N,101,"Comedy,Romance",5.5,60652.0
tt1655442,movie,The Artist,The Artist,0,2011,\N,100,"Comedy,Drama,Romance",7.9,239570.0
tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,\N,110,"Action,Adventure,Sci-Fi",5.7,180427.0
tt0107290,movie,Jurassic Park,Jurassic Park,0,1993,\N,127,"Action,Adventure,Sci-Fi",8.2,943314.0
tt0120338,movie,Titanic,Titanic,0,1997,\N,194,"Drama,Romance",7.9,1131722.0
tt0113627,movie,Leaving Las Vegas,Leaving Las Vegas,0,1995,\N,111,"Drama,Romance",7.5,122499.0
tt0015864,movie,The Gold Rush,The Gold Rush,0,1925,\N,95,"Adventure,Comedy,Drama",8.2,109575.0
tt0433035,movie,Real Steel,Real Steel,0,2011,\N,127,"Action,Drama,Sci-Fi",7.0,320916.0
tt1470827,movie,Monsters,Monsters,0,2010,\N,94,"Adventure,Drama,Romance",6.4,91757.0
tt0375154,movie,Tristan + Isolde,Tristan + Isolde,0,2006,\N,125,"Action,Drama,Romance",6.8,52231.0
tt1731141,movie,Ender's Game,Ender's Game,0,2013,\N,114,"Action,Adventure,Sci-Fi",6.6,237133.0
tt1486834,movie,What If,The F Word,0,2013,\N,98,"Comedy,Romance",6.8,76693.0
tt3783958,movie,La La Land,La La Land,0,2016,\N,128,"Comedy,Drama,Music",8.0,563780.0
tt1352824,movie,Chloe,Chloe,0,2009,\N,96,"Drama,Mystery,Romance",6.3,72938.0
tt0095631,movie,Midnight Run,Midnight Run,0,1988,\N,126,"Action,Comedy,Crime",7.5,84712.0
tt1029360,movie,Poltergeist,Poltergeist,0,2015,\N,93,"Horror,Thriller",4.9,57811.0
tt0455944,movie,The Equalizer,The Equalizer,0,2014,\N,132,"Action,Crime,Thriller",7.2,362505.0
tt0116922,movie,Lost Highway,Lost Highway,0,1997,\N,134,"Mystery,Thriller",7.6,139838.0
tt2557478,movie,Pacific Rim: Uprising,Pacific Rim: Uprising,0,2018,\N,111,"Action,Adventure,Sci-Fi",5.6,115104.0
tt9484998,movie,Palm Springs,Palm Springs,0,2020,\N,90,"Comedy,Fantasy,Mystery",7.4,148301.0
tt5323662,movie,A Silent Voice: The Movie,Koe no katachi,0,2016,\N,130,"Animation,Drama",8.1,74698.0
tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,"Action,Adventure,Sci-Fi",6.5,438769.0
tt1343097,movie,The Girl Who Kicked the Hornet's Nest,Luftslottet som sprängdes,0,2009,\N,147,"Crime,Drama,Thriller",7.3,71364.0
tt0091790,movie,Pretty in Pink,Pretty in Pink,0,1986,\N,97,"Comedy,Drama,Romance",6.7,80082.0
tt1156398,movie,Zombieland,Zombieland,0,2009,\N,88,"Action,Comedy,Horror",7.6,559424.0
tt0182789,movie,Bicentennial Man,Bicentennial Man,0,1999,\N,132,"Comedy,Drama,Sci-Fi",6.9,116134.0
tt0099365,movie,Darkman,Darkman,0,1990,\N,96,"Action,Sci-Fi,Thriller",6.4,63377.0
tt0929632,movie,Precious,Precious,0,2009,\N,110,Drama,7.3,109904.0
tt0025316,movie,It Happened One Night,It Happened One Night,0,1934,\N,105,"Comedy,Romance",8.1,102059.0
tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,"Drama,Romance",7.7,368239.0
tt1587707,movie,Exit Through the Gift Shop,Exit Through the Gift Shop,0,2010,\N,87,"Comedy,Crime,Documentary",8.0,65896.0
tt0411061,movie,88 Minutes,88 Minutes,0,2007,\N,108,"Crime,Drama,Mystery",5.9,76034.0
tt0089767,movie,Pale Rider,Pale Rider,0,1985,\N,115,"Drama,Western",7.3,58483.0
tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,"Adventure,Animation,Family",7.1,114537.0
tt1375670,movie,Grown Ups,Grown Ups,0,2010,\N,102,Comedy,5.9,246807.0
tt0130018,movie,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,0,1998,\N,100,"Horror,Mystery",4.7,73249.0
tt0055630,movie,Yojimbo,Yôjinbô,0,1961,\N,110,"Action,Drama,Thriller",8.2,120634.0
tt0119137,movie,Flubber,Flubber,0,1997,\N,93,"Comedy,Family,Sci-Fi",5.3,88768.0
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,"Action,Adventure,Animation",6.9,115912.0
tt1935179,movie,Mud,Mud,0,2012,\N,130,Drama,7.4,177679.0
tt8637428,movie,The Farewell,The Farewell,0,2019,\N,100,"Comedy,Drama",7.5,62015.0
tt0116583,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,0,1996,\N,91,"Animation,Drama,Family",7.0,153753.0
tt0110322,movie,Legends of the Fall,Legends of the Fall,0,1994,\N,133,"Drama,Romance,War",7.5,161831.0
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000,\N,89,"Adventure,Animation,Comedy",6.9,93886.0
tt4765284,movie,Pitch Perfect 3,Pitch Perfect 3,0,2017,\N,93,"Comedy,Music",5.8,62759.0
tt1023111,movie,Never Back Down,Never Back Down,0,2008,\N,113,"Action,Drama,Sport",6.5,100534.0
tt0142688,movie,The Ninth Gate,The Ninth Gate,0,1999,\N,133,"Mystery,Thriller",6.7,178730.0
tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015,\N,115,"Comedy,Music",6.4,153979.0
tt5140878,movie,Annabelle: Creation,Annabelle: Creation,0,2017,\N,109,"Horror,Mystery,Thriller",6.5,129582.0
tt0286112,movie,Shaolin Soccer,Siu Lam juk kau,0,2001,\N,113,"Action,Comedy,Fantasy",7.3,79174.0
tt0110216,movie,Junior,Junior,0,1994,\N,109,"Comedy,Romance,Sci-Fi",4.7,68524.0
tt1007028,movie,Zack and Miri Make a Porno,Zack and Miri Make a Porno,0,2008,\N,101,"Comedy,Romance",6.5,176807.0
tt0844471,movie,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,0,2009,\N,90,"Adventure,Animation,Comedy",6.9,225706.0
tt0061184,movie,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,0,1966,\N,131,Drama,8.0,74340.0
tt0120461,movie,Volcano,Volcano,0,1997,\N,104,"Action,Drama,Sci-Fi",5.5,75904.0
tt0368709,movie,Elizabethtown,Elizabethtown,0,2005,\N,123,"Comedy,Drama,Romance",6.3,69921.0
tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001,\N,106,"Action,Crime,Thriller",6.8,377503.0
tt0094721,movie,Beetlejuice,Beetle Juice,0,1988,\N,92,"Comedy,Fantasy",7.5,290560.0
